,Cell1,Cell2,entropy
5566,754,966,5.274040589983897
5567,671,968,4.745682388533713
5568,265,280,5.050729487760658
5569,31,113,4.794795480044596
5570,349,688,4.833764364756903
5571,508,681,4.535602909154496
5572,167,388,6.018894558681287
5573,286,339,5.336545435465314
5574,26,937,5.352973408573248
5575,543,904,4.943095686528549
5576,455,791,4.648866723721157
5577,708,742,4.903249400326226
5578,50,742,4.894983706159375
5579,262,921,5.780486103407065
5580,248,986,5.185936923164618
5581,50,513,4.734344309837617
5582,0,921,5.755280874204645
5583,485,670,5.048288706986899
5584,77,350,5.649923526212822
5585,238,978,5.343066227517554
5586,425,804,4.916782107230756
5587,464,732,5.383410723495079
5588,53,932,5.431643375029198
5589,593,617,5.500033382756456
5590,386,812,5.524422413372622
5591,124,812,5.545694493934147
5592,435,933,4.634115953724735
5593,89,296,5.254720195270548
5594,388,858,5.86974478255787
5595,388,629,5.955110641213908
5596,696,745,5.415291702543711
5597,434,745,5.421700655267689
5598,162,286,5.341735946667584
5599,107,350,5.511904746975095
5600,668,683,4.226538605709078
5601,79,517,4.782299851648044
5602,332,697,5.617747413753857
5603,425,925,4.776106430662879
5604,599,812,5.426021392414911
5605,122,887,5.229957188351623
5606,376,740,4.599059749825231
5607,221,866,4.799478604845008
5608,290,471,5.13115984964979
5609,441,869,5.581743599874379
5610,97,830,5.155870692527304
5611,353,756,4.801884356072193
5612,205,629,5.92067963218303
5613,386,704,5.3096570443328055
5614,515,589,5.086694259704408
5615,124,704,5.3584658919633315
5616,265,643,5.002019238858767
5617,320,350,5.363039494996579
5618,749,756,4.6829809401288225
5619,215,822,5.739350414788964
5620,591,813,5.2846913784447755
5621,333,814,5.47310385546212
5622,369,471,4.9939833307626715
5623,797,918,5.067793787021038
5624,57,650,5.433041077403839
5625,253,296,5.590836681594183
5626,244,705,5.087959789112123
5627,879,987,4.818658584259917
5628,598,708,4.864498213263527
5629,455,925,4.558141586369973
5630,26,253,5.486087605092063
5631,153,294,5.053950563841098
5632,793,920,4.348311104531449
5633,383,527,5.521493645899136
5634,154,704,5.038084941443054
5635,195,705,5.226478357727679
5636,85,833,5.064260028148835
5637,88,350,5.441328360580062
5638,253,646,5.49700833721725
5639,48,951,4.82952750474346
5640,122,900,4.887334372660122
5641,596,756,4.822155512979083
5642,265,885,5.1191407464760506
5643,339,834,5.332042580938423
5644,301,350,5.337692893880475
5645,177,772,4.987088544096825
5646,292,759,5.57068336371123
5647,22,898,5.308341584741464
5648,278,595,5.815396664881466
5649,283,710,4.4799987295136425
5650,591,826,5.792366414868854
5651,281,371,4.5134800592061595
5652,332,831,5.680738303452539
5653,280,641,5.061267859914235
5654,337,946,4.629846724648257
5655,25,122,4.884087247552996
5656,123,428,5.552073427617311
5657,904,993,4.8397097876798485
5658,785,813,4.968757645248351
5659,348,775,4.943792631853567
5660,513,879,4.788610418531295
5661,807,831,5.664756666693748
5662,176,705,5.25336805413482
5663,66,833,4.703271720134126
5664,281,721,4.55773992917055
5665,167,885,5.6304857128456005
5666,131,962,5.06986924339956
5667,248,315,5.512002383650825
5668,46,595,6.11188543940018
5669,225,826,5.951867250075163
5670,385,549,4.587984972877461
5671,343,818,5.076291714813344
5672,57,195,5.59217442256537
5673,348,667,5.160924545677475
5674,752,757,4.9426120150261355
5675,843,875,4.919024381639086
5676,265,898,5.123154204089753
5677,213,479,4.619845477604221
5678,655,824,5.666858470237695
5679,190,724,4.456603214839692
5680,162,662,5.269307299003983
5681,883,947,5.233204760316037
5682,129,485,5.008291091995833
5683,822,937,5.605646322880686
5684,593,885,5.460785438989957
5685,142,949,5.779979215388155
5686,338,595,5.759061866628848
5687,104,428,5.693986147929108
5688,665,724,4.460844480791846
5689,123,441,5.431583913847708
5690,208,485,4.837679072608618
5691,34,369,4.918357501839829
5692,102,732,5.461581911581005
5693,129,606,4.902017966778999
5694,31,34,4.968034260819507
5695,167,898,5.655482077276381
5696,418,480,5.412883478723891
5697,456,735,5.5219281733073675
5698,201,482,5.246144827287363
5699,745,838,5.1046067334508605
5700,113,369,4.84661208564674
5701,49,613,5.415694950868655
5702,90,614,5.175867282437481
5703,35,678,5.302923251775824
5704,357,729,4.559085689694016
5705,852,937,5.265228413576033
5706,563,834,5.253686415932203
5707,208,606,4.664493810736928
5708,191,962,4.879535687542189
5709,232,963,5.020076780953353
5710,507,673,4.488692504662561
5711,634,714,5.345625341972957
5712,171,724,4.6158974651733855
5713,787,956,4.860977187502535
5714,405,662,5.055471512700291
5715,759,894,5.239482001889038
5716,124,383,5.673196898659331
5717,468,947,4.980815113742697
5718,225,960,5.713059244759808
5719,473,796,4.737021955819807
5720,486,735,5.600761746148993
5721,85,162,5.299721332424336
5722,375,904,4.952862817635121
5723,277,332,5.324756672863619
5724,53,853,4.938103464417046
5725,549,791,4.687498641664647
5726,708,784,4.846933723863947
5727,620,671,4.748348101700392
5728,597,724,4.3922401213506665
5729,638,725,5.617723945927898
5730,242,496,4.807311141104922
5731,127,280,5.265692300306329
5732,252,689,4.9697879691515565
5733,164,576,4.7720463876990316
5734,558,732,5.5959974529539105
5735,893,951,4.702842728365783
5736,38,208,4.646278240279626
5737,678,797,5.332073433731175
5738,315,745,5.494682505394501
5739,650,735,5.371474217795198
5740,870,967,4.784770175640276
5741,502,571,4.779413535050145
5742,653,740,4.616026753995246
5743,91,219,5.589062017182014
5744,385,925,4.593763249706245
5745,333,735,5.422685516543237
5746,775,851,4.9153201052644215
5747,200,620,4.753451898551683
5748,35,812,5.3957903754003445
5749,629,733,5.883764124448931
5750,6,754,5.3777277491686615
5751,364,987,4.887018642034372
5752,174,338,5.881467235966794
5753,284,735,5.453369396014391
5754,740,749,4.508401172375434
5755,168,523,5.018436768291404
5756,90,869,5.634375622460428
5757,66,283,4.43380487967094
5758,121,219,5.494473113197635
5759,654,682,5.631374382578455
5760,253,338,5.685018677506391
5761,714,733,5.688601183077004
5762,733,975,5.514868500090218
5763,497,735,5.98659010117874
5764,464,558,5.390655335347791
5765,142,278,5.778828800508015
5766,202,292,5.912584228762597
5767,735,792,5.745397843174474
5768,372,740,4.5405221882757125
5769,69,931,4.884570680851543
5770,127,643,5.263007273949616
5771,89,122,5.175545029138736
5772,443,620,4.688892752601548
5773,219,646,5.339402432155625
5774,520,574,5.638432616601658
5775,19,292,5.921492410511784
5776,277,816,5.428731827596074
5777,225,397,5.803879446226325
5778,101,361,4.6992573373756965
5779,104,107,5.713774067867025
5780,207,757,4.9615189657102405
5781,735,913,5.691896603069118
5782,881,967,4.790117937722167
5783,721,749,4.5551162528649
5784,210,533,4.926234446372555
5785,237,636,4.936295090253673
5786,281,413,4.4448832559940525
5787,219,767,5.348685052318083
5788,527,883,5.37494225835392
5789,814,913,5.753933606432889
5790,714,975,5.367207728221187
5791,915,965,5.202408282572488
5792,698,967,4.945426207789794
5793,268,888,4.831299058501128
5794,441,816,5.527480435542157
5795,386,880,5.756910955173364
5796,124,880,5.746159929932371
5797,210,883,5.242221382031084
5798,110,945,4.768113325203195
5799,210,654,5.20822544921927
5800,246,348,4.986547617772971
5801,705,862,4.968721183446082
5802,127,885,5.329889602517751
5803,531,746,5.226113960984039
5804,168,657,5.390826172445773
5805,200,875,4.732669721311762
5806,107,647,5.429557074165624
5807,262,292,5.796114255762003
5808,508,991,4.5837616481511265
5809,0,292,5.766428233035337
5810,60,306,5.689450661656024
5811,225,410,5.81341936581077
5812,390,477,5.125532073008825
5813,73,770,5.1047834016852764
5814,202,655,5.9422599417743776
5815,441,937,5.45579589535175
5816,174,593,5.868504734279919
5817,205,697,5.85494853883828
5818,642,698,5.152497390099115
5819,320,647,5.308938818983976
5820,91,824,5.628075182611313
5821,34,290,5.085806161417518
5822,210,775,4.999502336158208
5823,361,419,4.972509857726111
5824,177,598,4.9373609318100184
5825,452,537,4.880758148718021
5826,166,180,4.7391419433638164
5827,278,421,5.498016938648858
5828,792,871,5.868943407265715
5829,102,195,5.387501775784354
5830,253,593,5.705715767072317
5831,915,978,5.391318841607823
5832,332,657,5.4443906869178305
5833,670,881,4.936155802913869
5834,384,524,4.84676544214351
5835,749,945,4.681768890906365
5836,174,714,5.861279813419388
5837,790,946,4.76377233091362
5838,246,590,5.0549894443381085
5839,397,759,5.4983447851045915
5840,378,480,5.0005281421407375
5841,350,647,5.31063874290924
5842,121,824,5.597968507491324
5843,88,647,5.3434536595002236
5844,253,714,5.658637049957883
5845,294,486,5.428960553143307
5846,693,986,5.249755928524157
5847,8,129,4.927964556854512
5848,49,426,5.2346544867154465
5849,178,311,5.723939358328443
5850,697,876,5.459426257086225
5851,549,712,4.516291108801816
5852,2,85,5.143463164061199
5853,301,647,5.2527045209953265
5854,246,711,5.042641351681527
5855,320,889,5.572291037049399
5856,48,201,4.970198582779173
5857,306,725,5.717270018990942
5858,375,596,4.8949811953227504
5859,521,650,5.298349261225583
5860,667,704,5.2018266902448635
5861,517,945,4.704251749321626
5862,591,894,5.346295424990294
5863,262,655,5.761410557304959
5864,0,655,5.76328875729059
5865,85,204,5.398996702865876
5866,338,421,5.3716296669310815
5867,596,945,4.75834362935091
5868,577,666,4.788041681528264
5869,35,383,5.512373354532701
5870,576,707,4.413822130146141
5871,609,655,5.470390754638598
5872,218,733,5.639344754938694
5873,350,889,5.50341199458438
5874,190,671,4.631516434947036
5875,88,889,5.6096312791925405
5876,102,558,5.493702210070806
5877,124,317,5.7209477415654195
5878,649,956,4.821261721849737
5879,564,589,5.243253536128303
5880,225,894,5.572447982885663
5881,261,322,4.603519196676847
5882,123,617,5.515094474659543
5883,665,671,4.541756954578152
5884,618,825,4.767856155112077
5885,131,212,4.9728866558159
5886,301,889,5.460254468903543
5887,697,889,5.6977832324444755
5888,667,717,5.144808417212409
5889,6,446,5.386997390861557
5890,405,717,4.941495283837862
5891,759,949,5.566038024365042
5892,456,682,5.706252631674141
5893,467,548,4.411211151758558
5894,238,725,5.504766935545991
5895,291,322,4.770490670181572
5896,857,962,4.852354139894534
5897,34,666,5.024170199572465
5898,576,720,4.7033014015948
5899,595,733,5.917531370844723
5900,743,833,5.037188620119983
5901,77,218,5.674719453851765
5902,60,574,5.725278073753563
5903,113,666,4.910138606815573
5904,104,617,5.604581656942843
5905,486,682,5.772746146619146
5906,613,723,5.603534811832082
5907,219,338,5.51900027239024
5908,142,320,5.599944825041305
5909,6,459,5.542316233149252
5910,83,908,4.16438462229178
5911,248,746,5.181019853562409
5912,294,862,5.142404789859029
5913,835,957,4.936614119245254
5914,434,613,5.649767982102358
5915,107,218,5.569144403304683
5916,631,898,5.345307675219493
5917,53,921,5.381474627231834
5918,636,976,4.83238938628449
5919,142,441,5.645298335108084
5920,405,851,4.918923257623068
5921,157,749,4.551686898913179
5922,410,929,5.6723383336408695
5923,721,791,4.640025752782433
5924,740,804,4.730138987378232
5925,12,102,5.038843277155386
5926,215,690,5.6540398306048525
5927,349,919,4.796182204252617
5928,528,921,5.696684775007906
5929,75,387,5.438181437675757
5930,352,924,4.38267814492596
5931,333,682,5.626467135268696
5932,830,963,5.0535752755020145
5933,613,965,5.307287700970484
5934,742,850,5.022913595572841
5935,48,698,4.929736642890147
5936,115,459,5.485917157194175
5937,502,868,4.874736818916521
5938,390,398,5.051063218912781
5939,414,792,5.747075483759259
5940,428,690,5.512509208701263
5941,823,960,5.392363021810062
5942,441,629,5.631563622926777
5943,735,847,5.281710863513521
5944,465,986,5.384896960327873
5945,666,976,4.952003835192305
5946,740,925,4.614655164971181
5947,26,121,5.392531313062087
5948,69,757,5.021328545666579
5949,284,682,5.674510947259209
5950,666,747,5.476934799896931
5951,476,852,5.028682229123134
5952,27,760,4.605326543690115
5953,784,968,4.72859819322652
5954,383,395,5.625381072071713
5955,178,929,5.480062001351246
5956,200,688,4.885523272620305
5957,668,793,4.329346134032322
5958,47,180,4.825455021788916
5959,35,880,5.625347970701246
5960,88,218,5.460453602733901
5961,90,816,5.494543780893368
5962,379,690,5.391344596959034
5963,282,757,5.132473343229102
5964,772,850,5.05416855916447
5965,414,913,5.63059153294611
5966,73,583,4.833274848135718
5967,240,760,4.592736322369316
5968,386,814,5.547367319879808
5969,124,814,5.588304177174435
5970,215,932,5.735050821094429
5971,27,881,4.652096163444158
5972,168,591,5.318086707846866
5973,682,812,5.653507213950743
5974,668,914,4.272282428120596
5975,90,937,5.45783351185105
5976,219,822,5.628412302006027
5977,613,978,5.491072681335785
5978,43,825,4.745596510659805
5979,599,814,5.431702711582275
5980,428,932,5.698082449577113
5981,87,639,5.054014689978607
5982,123,296,5.390077285967123
5983,221,868,4.930704641267456
5984,749,987,4.716274029622223
5985,446,986,5.21310099815044
5986,348,414,5.214908901863847
5987,205,631,5.639943074053788
5988,721,925,4.603441619345604
5989,215,824,5.614912763771181
5990,8,760,4.730898138167249
5991,130,457,5.010260115741061
5992,75,521,5.167353860271989
5993,379,932,5.486798537850216
5994,281,360,4.718873051780912
5995,286,704,5.1416750989454325
5996,131,830,5.082846471335825
5997,322,398,4.928995793207654
5998,360,653,4.831948523756524
5999,508,817,4.641245908806427
6000,387,527,5.452932199422338
6001,299,643,5.414823333017502
6002,332,591,5.447830946573588
6003,654,871,5.4943293610616
6004,244,478,5.217026113279088
6005,749,879,4.6747936561389585
6006,35,75,5.2982142718920615
6007,124,827,5.3791006880090695
6008,471,642,5.002720733200156
6009,204,527,5.42543101537534
6010,80,720,4.7340608020775
6011,797,812,5.4444044824162425
6012,420,825,4.749958676417368
6013,767,869,5.511457504698201
6014,244,599,5.284654907756454
6015,464,868,5.032405769048621
6016,104,296,5.56333683554333
6017,890,976,4.63257641504775
6018,40,540,5.094876017905324
6019,515,833,4.95798745813596
6020,136,248,5.186564832908429
6021,389,465,5.381646952076387
6022,609,697,5.4806310981601705
6023,12,478,4.969561865716881
6024,34,237,4.934163683468518
6025,705,930,5.048963138050121
6026,383,650,5.509499462194593
6027,517,879,4.6751378023407035
6028,195,599,5.356838131358102
6029,281,602,4.5049602154315265
6030,704,705,4.999104323210429
6031,38,881,4.641175146152355
6032,167,766,5.922023451617322
6033,79,653,4.782896734812689
6034,280,643,5.166487122564183
6035,596,879,4.7785532653375995
6036,90,253,5.578891565338161
6037,35,317,5.618823634257173
6038,279,943,4.427265999317215
6039,790,893,4.738036750658987
6040,12,599,5.006940542516906
6041,521,705,5.036303713595252
6042,168,846,5.027660975695498
6043,283,833,4.696631743211614
6044,350,823,5.294058091092415
6045,591,949,5.655932099068011
6046,336,659,4.623217514931511
6047,570,597,4.298395450978807
6048,167,887,5.6579753962643515
6049,113,129,4.865768929117127
6050,579,831,5.9118125816194125
6051,109,653,4.506193231816951
6052,697,823,5.531038791302091
6053,301,823,5.30383402520171
6054,650,711,5.2210546928967245
6055,655,826,5.88097117185013
6056,39,557,4.334793008065037
6057,157,549,4.604331228161488
6058,685,705,4.844374855330251
6059,69,207,5.0972569228523845
6060,280,885,5.293841154559845
6061,225,949,5.816739957577149
6062,201,363,5.091687090051954
6063,239,618,4.91131591348701
6064,299,898,5.4484298926045245
6065,421,595,5.639278599807078
6066,49,723,5.514543810672602
6067,178,379,5.437147155573533
6068,315,613,5.673546400901889
6069,361,729,4.660432177508093
6070,278,960,5.645132741125273
6071,457,962,5.021196582107215
6072,405,772,4.966364426381588
6073,42,720,4.8421339196499735
6074,97,390,5.155897085599464
6075,129,608,4.804622160398046
6076,822,831,5.817938261440951
6077,156,970,4.972521310135365
6078,868,947,4.936166270288051
6079,43,275,4.742097512666103
6080,208,608,4.621098300953749
6081,175,202,6.2503738557722635
6082,39,570,4.348929720918874
6083,488,662,4.920167438193765
6084,87,89,5.193598652953463
6085,190,968,4.643504730293648
6086,152,447,5.136965756445886
6087,157,791,4.601276840786448
6088,46,960,5.999797582099016
6089,528,963,5.37685666093636
6090,280,898,5.295701690640621
6091,817,837,4.707303087644165
6092,49,965,5.240927192587181
6093,426,723,5.425371997648234
6094,665,968,4.549993504083441
6095,164,686,4.8177157474678465
6096,84,434,5.7425727604487316
6097,67,790,4.886367880030294
6098,414,834,5.287829806895897
6099,655,960,5.64618949515378
6100,400,670,5.186310831964292
6101,446,786,5.286025895162758
6102,658,965,5.189834586200593
6103,311,332,5.637971577461259
6104,338,960,5.54928667720974
6105,90,858,5.583602510782119
6106,491,973,4.958064057799187
6107,577,976,4.569861754242254
6108,136,745,5.123921760271376
6109,291,390,4.912143639170759
6110,153,685,4.873635330729743
6111,171,968,4.689103010279931
6112,823,894,5.237755325745195
6113,157,804,4.734876179953261
6114,102,868,5.045114005965159
6115,485,606,4.844076717887476
6116,905,963,5.015696506262124
6117,22,350,5.302019110095938
6118,426,965,5.112311146093908
6119,49,978,5.35456393765325
6120,338,852,5.389702236235453
6121,35,814,5.474464973181129
6122,425,740,4.755211140941446
6123,29,740,4.876296560809538
6124,142,388,6.017582123866007
6125,157,925,4.586171147629617
6126,620,686,4.824431152527031
6127,754,915,5.249442124525574
6128,418,966,5.511436991972378
6129,292,332,5.59045603912027
6130,294,930,5.198950715411224
6131,416,627,4.535882754623582
6132,168,296,5.20914116666694
6133,176,386,5.503760989008054
6134,85,527,5.19980647612758
6135,38,681,4.471456599527298
6136,847,850,5.069795883740923
6137,277,697,5.491525857385668
6138,258,455,4.534895744958986
6139,34,976,4.836163073515222
6140,659,799,4.73671248893267
6141,225,278,5.837791087794508
6142,142,280,5.555334776609032
6143,455,740,4.509124735491866
6144,265,350,5.1246863935853675
6145,349,987,4.699369735918546
6146,526,620,4.670069979635923
6147,113,976,4.663226153843078
6148,77,299,5.712151898949781
6149,168,646,5.181496445994626
6150,9,101,4.740468993521925
6151,698,848,5.051460797847907
6152,188,517,4.757615987666315
6153,97,887,5.308699057523793
6154,441,697,5.613108713447225
6155,482,698,5.2043056758156085
6156,559,689,5.027806069242397
6157,705,743,5.049038845088529
6158,127,766,5.7181681144802585
6159,168,767,5.232295031021794
6160,278,410,5.765528445551859
6161,724,756,4.647629526906022
6162,333,871,5.501256146861566
6163,589,797,5.204768136839936
6164,591,641,5.230861756635315
6165,162,464,5.276431981072378
6166,200,756,4.689569592299906
6167,167,579,5.911858775504199
6168,107,299,5.615170178513298
6169,332,646,5.358519399107437
6170,268,890,4.70942078391
6171,629,869,5.83573559352419
6172,529,931,4.941907447056619
6173,205,807,5.691969059699333
6174,480,746,5.161515183146161
6175,284,871,5.570513977472728
6176,413,756,4.550936971606282
6177,609,631,5.237780580885317
6178,177,708,4.87434274558195
6179,633,988,5.073276332098966
6180,127,887,5.396646805103611
6181,297,810,5.040698396463295
6182,589,918,4.955568773898153
6183,682,880,5.882365726624662
6184,410,421,5.518738948386862
6185,47,369,4.937094508882862
6186,709,983,5.327224396509367
6187,709,754,5.330555181082892
6188,406,945,4.744409056413716
6189,332,767,5.359140202580016
6190,46,410,6.090597763986927
6191,693,746,5.237183921182253
6192,244,654,5.35292838853764
6193,371,695,4.5000620857209706
6194,142,643,5.554394165209853
6195,202,657,5.829568973951978
6196,174,595,6.017999954223783
6197,389,520,5.219366928247359
6198,721,993,4.629846139897575
6199,91,826,5.810361973044592
6200,339,662,5.274194470817629
6201,292,816,5.678998539255054
6202,480,638,5.415302066084075
6203,397,869,5.723661031927446
6204,125,181,5.219665318871755
6205,75,589,5.157257791933832
6206,691,821,4.993199437230394
6207,195,883,5.502859716073528
6208,443,756,4.770267032319435
6209,195,654,5.4368146231796
6210,248,480,5.205462188527531
6211,19,657,5.864173153257058
6212,360,721,4.758665970930383
6213,253,595,5.889710778787127
6214,514,636,4.925440788748166
6215,593,929,5.562122841803995
6216,767,816,5.421411151186636
6217,178,421,5.429623201360497
6218,338,410,5.634237780668398
6219,2,195,5.319795385785112
6220,353,947,4.850556720330501
6221,12,654,5.114432992331973
6222,315,426,5.526814144058015
6223,526,875,4.6263523421538455
6224,125,531,5.3080307876711945
6225,121,826,5.77819939450336
6226,281,549,4.609758526137777
6227,294,488,4.966029949172174
6228,767,937,5.354290946677447
6229,478,834,5.170914584067885
6230,13,246,5.020230498812446
6231,142,885,5.562658048426341
6232,646,647,5.224360582942681
6233,885,929,5.401516584493137
6234,12,775,4.930146668275533
6235,834,883,5.33472832665332
6236,176,883,5.54249921912891
6237,176,654,5.454622096809507
6238,262,657,5.629865434677695
6239,0,657,5.66744785263284
6240,0,428,5.727608015800175
6241,79,721,4.700118410692601
6242,596,947,4.969713390270015
6243,296,655,5.542703682589438
6244,12,667,5.1041629064133085
6245,91,960,5.576295204485563
6246,540,786,5.261735658376725
6247,667,827,5.438995639123259
6248,405,598,4.939563719550244
6249,281,791,4.609690949499
6250,456,792,5.85498280693859
6251,91,142,5.7386096462687695
6252,643,655,5.469329315706507
6253,390,963,5.022392717820581
6254,646,889,5.43484155415626
6255,35,735,5.438492946721652
6256,109,721,4.538820269282728
6257,164,620,4.835503077454362
6258,2,558,5.362394729870106
6259,482,966,5.351507619853537
6260,631,766,5.70003238401285
6261,361,905,4.86269742349985
6262,843,945,4.896161452970733
6263,655,894,5.49915760662488
6264,653,784,4.7011175854821765
6265,121,960,5.572958197922496
6266,162,732,5.45744058077269
6267,418,658,5.436405088344209
6268,456,913,5.767330848828182
6269,468,775,4.97786474321022
6270,385,740,4.566829572270655
6271,338,894,5.44188405081469
6272,486,792,5.865031407698302
6273,121,142,5.642622198433779
6274,250,781,4.565946207495165
6275,527,564,5.301443238191487
6276,57,386,5.557282708977733
6277,258,376,4.540756914804109
6278,26,807,5.26866380386654
6279,260,974,5.326303730443281
6280,282,733,5.62315456043467
6281,623,797,5.129768156788203
6282,125,786,5.317779884230599
6283,240,507,4.548990599645974
6284,564,833,5.10499912651914
6285,294,743,5.168329824194416
6286,168,338,5.431505515791016
6287,486,913,5.81827636093372
6288,613,725,5.573054312410681
6289,2,571,4.888190476346086
6290,623,918,4.842181976718473
6291,43,343,4.944709150063312
6292,244,333,5.310045348884169
6293,576,843,4.849313281383048
6294,650,792,5.805754487774029
6295,268,461,5.021334949075183
6296,218,869,5.562359036004002
6297,823,949,5.521188825223916
6298,386,682,5.686766533877341
6299,372,784,4.60057662778013
6300,97,579,5.543500086819422
6301,606,951,4.728926367507733
6302,124,682,5.694321306294613
6303,465,746,5.339671165166789
6304,13,851,4.896322721460793
6305,710,779,4.7202731615151725
6306,333,792,5.742763099159964
6307,228,510,5.3269750928922095
6308,333,563,5.279130458609809
6309,195,333,5.475358383767908
6310,599,682,5.578477749871246
6311,19,107,5.959729240897963
6312,277,631,5.272342080545692
6313,530,848,5.15904541123612
6314,122,757,5.03334761750878
6315,332,338,5.524159729894398
6316,650,913,5.6896864180228075
6317,400,967,4.979626054217782
6318,69,867,4.924573479115379
6319,12,333,5.115074812809519
6320,284,792,5.820790289293974
6321,215,921,5.709353050635148
6322,91,397,5.680252816743544
6323,201,794,5.116345904114873
6324,27,870,4.6845771551623905
6325,113,681,4.572923225240294
6326,333,913,5.587674163533777
6327,164,875,4.8323572458724815
6328,90,697,5.585290506773349
6329,387,395,5.605559851285303
6330,277,523,5.058899479573244
6331,497,792,6.175835915457073
6332,824,921,5.576457308150123
6333,428,921,5.626049210766771
6334,309,741,4.500411223019318
6335,636,870,4.862321961975752
6336,240,870,4.695648228299164
6337,441,631,5.3884472088206445
6338,284,913,5.724702070921704
6339,26,123,5.361824847706045
6340,177,521,5.0422837946056935
6341,22,647,5.251016768298504
6342,204,395,5.576578610725248
6343,176,333,5.459076524067334
6344,121,397,5.616785312494198
6345,379,921,5.495041399904157
6346,281,349,4.625471436231288
6347,921,975,5.3288655526949
6348,0,107,5.720206952690884
6349,2,705,4.949588729288008
6350,833,862,4.995269730530663
6351,497,913,6.153105609111764
6352,571,862,4.936664249500967
6353,837,981,5.1959459005095585
6354,821,973,5.015770399843565
6355,754,983,5.176132511599282
6356,339,704,5.258808250249924
6357,666,870,4.937503362207728
6358,210,590,5.030521853415395
6359,292,629,5.835331417951367
6360,476,975,5.010636841140809
6361,168,593,5.426445823425206
6362,696,978,5.579417804128008
6363,434,978,5.606035001319756
6364,589,623,5.001253719827756
6365,682,814,5.7331085018766395
6366,32,180,4.694050926359026
6367,510,744,5.34648117092906
6368,202,591,5.844463922090313
6369,804,925,4.756323777368612
6370,90,121,5.4735881834900075
6371,928,991,4.257797722865559
6372,265,647,5.0330910679141425
6373,210,711,4.994617170581145
6374,153,177,4.87835274601346
6375,22,889,5.501205588488068
6376,246,405,5.008685951668616
6377,480,572,5.333884888614905
6378,779,868,4.858848516306323
6379,89,421,5.211809365059513
6380,168,714,5.373808051045821
6381,57,883,5.497951279148502
6382,84,986,5.4636199289956275
6383,332,822,5.615392923957991
6384,814,862,5.340192269947235
6385,593,634,5.379409651630771
6386,480,693,5.318413265765314
6387,807,822,5.601237409997048
6388,306,540,5.501934548788601
6389,311,655,5.786895627087749
6390,572,696,5.659404029598677
6391,38,991,4.463855125912198
6392,157,188,4.664968692997947
6393,286,827,5.381144828390122
6394,682,827,5.723210496402289
6395,248,306,5.4960207726971335
6396,387,650,5.553137410925233
6397,299,766,5.798117440536648
6398,332,714,5.495306198969921
6399,478,768,4.878092127903219
6400,101,781,4.652602017175098
6401,123,311,5.682072725195967
6402,109,413,4.451408456035497
6403,389,696,5.456342926084975
6404,265,889,5.35401463711319
6405,397,816,5.625274034168424
6406,204,650,5.515274054946302
6407,457,830,5.071364223835476
6408,765,946,4.5924204923611605
6409,80,843,4.898873108045045
6410,498,602,4.259896850031761
6411,317,527,5.578912611756004
6412,47,666,5.035385530743892
6413,200,945,4.699842182226065
6414,262,591,5.685682768076456
6415,723,986,5.454590310890483
6416,0,591,5.679439943064522
6417,643,697,5.513980719450628
6418,662,710,4.857577676495402
6419,593,876,5.382859887894942
6420,558,589,5.404749172867779
6421,348,779,4.836869353504847
6422,477,664,5.271838016330734
6423,563,704,5.174043975700442
6424,91,894,5.428911331912865
6425,397,937,5.600221222810525
6426,378,658,5.044480804145806
6427,359,416,4.791360898702726
6428,97,379,5.167298182251574
6429,167,889,5.737016148949234
6430,456,497,6.036106644453152
6431,421,476,5.0689383977983065
6432,887,949,5.5873938374706595
6433,238,540,5.2419912828789395
6434,315,723,5.734049713987871
6435,389,709,5.289863255558694
6436,62,314,5.012861424478707
6437,843,879,4.931326871193944
6438,34,481,5.044263916653879
6439,521,599,5.202572338806806
6440,359,537,4.89665499430079
6441,121,894,5.390913750109838
6442,759,885,5.30968792601257
6443,50,425,4.798683866927848
6444,113,252,4.76559292753526
6445,49,725,5.469464371117999
6446,252,559,4.9263077517921054
6447,431,790,4.839300878724145
6448,21,892,4.173534225689953
6449,85,153,5.0357302692302435
6450,486,497,6.104392093277113
6451,62,664,5.157371409214721
6452,136,613,5.330944290761879
6453,650,834,5.321690048773287
6454,595,898,5.672027177620544
6455,655,949,5.720095751775527
6456,77,972,6.333818624125803
6457,636,670,5.065962033470815
6458,372,597,4.392838580805229
6459,410,852,5.491234937406441
6460,212,379,5.056004752102366
6461,157,443,4.664565468699163
6462,22,218,5.329975661782235
6463,357,962,4.805460030515059
6464,35,682,5.578380481404557
6465,131,390,5.027287730616526
6466,315,965,5.495263266462646
6467,84,315,5.740873747305634
6468,571,662,4.939490999622533
6469,461,790,4.9891370136147035
6470,254,726,4.380003598769603
6471,956,998,4.992783214718835
6472,42,843,4.950264777446556
6473,386,387,5.503981052052771
6474,759,898,5.296518521130156
6475,666,670,5.148883969487965
6476,124,387,5.564499070994172
6477,46,733,6.060320434469795
6478,151,749,4.443710713081557
6479,178,852,5.378873414518358
6480,197,865,4.440097112024042
6481,85,395,5.411941828652621
6482,167,205,5.921726457499392
6483,57,333,5.45413756076595
6484,898,949,5.537634480223724
6485,650,847,5.223097100588816
6486,87,441,5.355697721310103
6487,363,790,4.987756819831739
6488,77,167,5.800657677983014
6489,90,631,5.40658662615893
6490,360,455,4.712625393691153
6491,425,850,4.9729815760901666
